ticket_id,customer_segment,product_area,priority,channel,agent_tenure_months,first_response_min,resolution_min,reopen_count,csat_1_5,refund_requested,escalation,bug_confirmed,sentiment_score,sla_breached
209378,Consumer,billing,high,chat,28.3,17.4,464.1,2,4,0,0,0,-0.569,1
209379,SMB,mobile,low,phone,45.5,16.8,926.6,0,4,0,0,0,0.095,0
209380,SMB,performance,low,community,5.2,318.1,944.4,0,4,0,0,1,0.904,0
209381,Consumer,performance,medium,email,11.6,229.2,1044.8,0,4,0,0,0,-0.408,1
209382,Consumer,login,high,community,8.7,177.4,380.8,0,4,0,0,0,0.479,1
209383,Consumer,api,medium,phone,27.7,3.5,603.0,0,5,0,0,0,0.337,0
209384,Consumer,mobile,low,chat,13.6,8.0,993.7,0,5,0,0,0,0.389,0
209385,Consumer,billing,low,email,27.5,126.1,440.3,0,4,0,0,1,0.134,0
209386,Consumer,login,high,email,25.0,51.7,887.9,0,3,0,0,0,-0.155,1
209387,SMB,api,low,email,10.8,39.6,1211.8,0,5,0,0,1,0.024,0
209388,Consumer,mobile,urgent,chat,9.2,7.2,4636.8,1,4,0,0,0,-0.77,1
209389,Enterprise,api,high,email,16.0,24.3,1222.0,0,3,0,0,0,-0.226,1
209390,Consumer,billing,low,email,14.9,39.9,157.3,0,4,0,0,0,0.801,0
209391,Consumer,api,low,chat,25.3,7.3,346.4,1,4,0,0,0,-0.14,0
209392,SMB,login,medium,email,33.1,52.2,528.4,0,5,0,0,1,0.754,0
209393,Consumer,api,high,chat,22.5,8.9,730.2,0,4,0,0,0,0.178,1
209394,Consumer,integrations,high,chat,71.4,19.6,563.2,0,3,0,1,0,-0.171,1
209395,Consumer,billing,low,chat,4.5,22.6,72.7,0,5,0,0,0,0.424,0
209396,Consumer,mobile,low,chat,26.9,16.0,139.9,0,5,0,0,1,0.336,0
209397,SMB,performance,low,email,7.6,42.6,1232.7,1,4,0,0,1,-0.485,0
209398,SMB,performance,medium,community,23.6,299.0,298.2,0,5,0,0,0,-0.014,0
209399,Consumer,mobile,low,chat,35.2,6.3,807.3,0,5,0,0,1,-0.099,0
209400,Consumer,performance,medium,phone,76.2,7.1,1055.1,0,3,0,0,0,0.598,1
209401,Consumer,login,medium,email,25.1,28.3,97.4,0,5,0,0,1,-0.027,0
209402,SMB,performance,medium,chat,32.1,17.4,738.2,0,3,0,0,0,0.122,1
209403,SMB,performance,medium,chat,52.6,12.2,3525.5,0,2,0,0,1,-0.398,1
209404,Consumer,performance,high,email,8.3,32.4,751.0,0,4,0,0,0,0.002,1
209405,Enterprise,billing,high,email,5.5,28.2,2069.2,2,3,0,1,1,-0.504,1
209406,SMB,login,low,email,9.1,103.5,99.3,0,4,0,0,0,0.662,0
209407,Enterprise,billing,low,email,26.1,150.6,716.6,0,4,0,0,1,0.388,0
209408,SMB,integrations,high,chat,11.3,3.5,556.0,0,5,0,0,0,0.538,1
209409,Enterprise,login,medium,chat,4.9,20.2,627.4,0,5,0,0,1,0.15,0
209410,Enterprise,integrations,high,chat,61.9,9.2,2969.7,2,4,0,0,0,-1.0,1
209411,SMB,login,high,email,25.4,70.0,76.2,0,4,0,0,0,0.174,0
209412,SMB,performance,low,chat,49.1,14.4,528.1,0,4,0,0,0,0.249,0
209413,Consumer,integrations,high,phone,31.4,3.1,731.0,0,4,0,0,0,0.335,1
209414,Consumer,login,high,community,16.2,126.7,200.4,0,5,0,0,0,0.098,0
209415,Consumer,performance,high,chat,67.5,12.3,400.5,0,4,0,0,0,0.348,1
209416,SMB,login,urgent,phone,9.1,5.9,438.5,0,4,0,0,0,0.023,1
209417,Enterprise,integrations,low,community,7.1,535.7,158.0,0,4,0,0,0,0.626,0
209418,SMB,login,medium,chat,24.4,11.9,271.1,0,5,0,1,0,-0.092,0
209419,SMB,billing,high,community,14.5,249.3,1260.2,1,3,0,0,1,-0.15,1
209420,Consumer,api,low,email,17.8,94.0,1465.4,0,3,0,0,1,-0.293,1
209421,Consumer,api,urgent,chat,10.2,3.7,583.1,0,4,0,0,0,-0.508,1
209422,Consumer,login,low,phone,7.2,12.2,379.5,2,4,0,0,0,-1.0,0
209423,Consumer,integrations,low,email,77.6,53.4,743.3,0,5,0,0,1,0.126,0
209424,Consumer,api,medium,email,22.8,60.4,631.9,0,4,0,0,0,0.096,0
209425,SMB,billing,urgent,chat,10.3,5.8,516.0,0,5,0,0,0,-0.379,1
209426,Consumer,login,low,community,35.8,197.8,149.2,0,5,0,0,0,0.219,0
209427,Enterprise,mobile,high,email,5.0,37.0,1017.0,1,4,0,1,1,-0.311,1
209428,SMB,performance,urgent,email,48.0,50.2,6212.9,1,2,0,1,0,-1.0,1
209429,Consumer,billing,high,email,30.9,97.0,281.2,0,5,0,0,0,0.357,0
209430,Consumer,mobile,urgent,chat,14.6,8.8,556.7,0,4,0,0,0,0.769,1
209431,Consumer,login,high,phone,16.6,4.7,102.8,0,5,1,0,0,0.487,0
209432,Consumer,login,medium,community,37.4,166.8,203.9,1,5,0,0,0,-0.039,0
209433,Consumer,billing,medium,community,8.6,149.4,860.6,0,4,0,0,0,-0.271,1
209434,Consumer,billing,medium,community,14.2,241.9,539.8,0,4,1,0,0,0.453,0
209435,SMB,login,medium,phone,23.7,12.9,584.6,0,5,0,0,1,0.494,0
209436,SMB,mobile,medium,community,22.2,270.0,351.9,0,5,0,0,0,0.344,0
209437,Consumer,api,medium,email,12.1,36.9,921.7,0,4,0,0,1,0.22,1
209438,SMB,performance,high,phone,23.7,5.9,2082.3,0,4,0,1,1,0.577,1
209439,SMB,billing,low,email,12.1,85.6,280.3,0,4,0,0,0,0.035,0
209440,Consumer,performance,medium,chat,27.1,22.5,926.8,0,5,0,0,0,-0.215,1
209441,Consumer,performance,low,email,11.5,52.6,579.4,0,4,0,0,1,0.137,0
209442,SMB,billing,medium,chat,37.6,10.8,494.2,1,4,0,0,0,-0.08,0
209443,Consumer,performance,medium,chat,13.7,5.7,1521.8,1,3,0,0,1,-0.266,1
209444,Consumer,login,low,phone,55.1,6.5,114.1,0,5,0,0,0,0.497,0
209445,SMB,integrations,urgent,chat,7.0,3.4,921.5,0,4,0,0,0,0.191,1
209446,Consumer,integrations,urgent,email,23.1,22.1,1162.9,0,3,0,0,0,0.196,1
209447,SMB,mobile,high,chat,15.3,4.5,957.8,0,4,0,0,0,-0.139,1
209448,Enterprise,mobile,urgent,chat,15.4,5.4,1279.0,0,3,0,1,0,-0.052,1
209449,Consumer,integrations,medium,chat,19.6,10.5,143.6,0,5,0,0,0,0.357,0
209450,SMB,billing,medium,phone,12.3,9.7,407.5,0,4,0,0,0,0.106,0
209451,Consumer,integrations,low,email,22.5,46.0,841.3,0,5,0,0,1,0.847,0
209452,Consumer,mobile,low,email,20.5,61.3,665.2,5,3,0,0,1,-1.0,0
209453,Consumer,billing,medium,email,32.6,43.0,564.3,0,3,0,0,0,0.246,0
209454,Consumer,api,medium,email,19.9,43.5,660.7,0,5,0,0,1,0.395,0
209455,SMB,login,high,chat,20.9,9.3,382.8,0,3,0,0,0,0.196,1
209456,Consumer,billing,high,email,20.4,69.2,272.3,1,4,0,0,0,0.117,0
209457,SMB,api,low,community,41.8,326.6,852.1,1,5,0,0,0,0.08,0
209458,Consumer,billing,medium,email,6.6,68.2,316.1,0,4,0,0,0,0.238,0
209459,Consumer,performance,medium,phone,7.7,5.0,812.3,0,5,0,0,0,-0.021,1
209460,Consumer,billing,low,email,37.6,65.4,223.0,1,4,0,0,1,-0.194,0
209461,Consumer,login,low,chat,24.3,3.3,181.6,0,3,0,0,0,0.668,0
209462,SMB,performance,low,email,27.6,50.7,763.9,0,3,0,0,0,-0.148,0
209463,Enterprise,integrations,low,chat,7.6,10.9,1382.5,0,4,0,0,0,0.051,0
209464,Consumer,api,high,chat,5.7,16.2,1328.3,0,3,0,0,0,-0.318,1
209465,Consumer,login,medium,email,20.1,26.5,113.7,1,5,0,0,1,-0.209,0
209466,SMB,mobile,low,email,17.8,34.3,711.4,0,5,0,0,0,0.141,0
209467,SMB,mobile,medium,email,26.1,43.1,358.8,0,4,0,0,0,0.433,0
209468,SMB,mobile,medium,chat,35.5,21.9,363.7,0,5,0,0,0,0.246,0
209469,Consumer,mobile,medium,email,11.0,87.7,922.3,0,4,1,0,0,0.178,1
209470,Enterprise,login,high,chat,15.9,11.0,676.6,0,5,0,0,0,0.082,1
209471,Consumer,integrations,low,email,21.8,67.5,333.0,0,4,0,0,0,0.418,0
209472,Enterprise,billing,medium,chat,32.4,17.0,894.8,0,4,0,0,0,-0.109,1
209473,SMB,api,medium,email,8.1,36.6,585.6,0,4,0,1,0,0.06,0
209474,Consumer,mobile,low,chat,12.7,24.7,462.3,0,4,0,0,0,-0.158,0
209475,Enterprise,mobile,medium,chat,20.0,9.2,878.8,0,4,1,0,0,-0.055,1
209476,Consumer,mobile,medium,phone,16.4,15.7,1239.8,0,4,0,0,1,-0.248,1
209477,SMB,login,low,chat,44.5,11.3,148.5,0,4,0,0,0,0.368,0
209478,Consumer,billing,medium,phone,51.9,8.0,261.5,1,5,0,0,1,-0.165,0
209479,SMB,integrations,low,chat,9.7,17.9,366.5,0,5,0,0,1,0.404,0
209480,Consumer,mobile,low,email,22.3,29.9,105.6,1,4,0,0,0,-0.177,0
209481,Enterprise,integrations,medium,email,10.0,45.7,868.2,0,4,0,0,0,0.397,1
209482,Enterprise,performance,medium,community,64.4,124.7,1769.8,0,4,0,0,1,-0.04,1
209483,Consumer,api,medium,chat,24.7,2.3,190.7,0,5,0,0,0,0.234,0
209484,SMB,billing,medium,phone,10.5,27.9,514.3,0,4,0,0,0,0.222,0
209485,Enterprise,login,medium,community,34.4,415.2,309.5,0,4,0,0,0,0.334,0
209486,Consumer,integrations,low,email,19.5,77.7,1115.9,0,5,0,0,0,0.465,0
209487,Consumer,integrations,urgent,chat,3.6,10.2,1497.5,0,3,0,0,1,0.595,1
209488,Consumer,billing,medium,chat,34.7,19.0,344.2,0,5,0,0,0,0.22,0
209489,Consumer,api,urgent,email,23.4,17.5,1810.0,0,3,0,0,0,-0.348,1
209490,Consumer,mobile,high,email,14.1,46.3,644.4,0,4,0,0,0,0.625,1
209491,SMB,mobile,medium,email,24.2,55.8,328.2,0,4,0,0,0,0.129,0
209492,SMB,login,low,email,14.2,49.1,244.2,0,4,0,0,0,0.084,0
209493,Enterprise,performance,high,chat,14.1,4.3,911.3,0,3,0,0,0,0.566,1
209494,Consumer,integrations,high,chat,9.9,6.2,626.7,0,4,0,0,0,0.311,1
209495,SMB,login,medium,chat,19.3,13.9,244.6,0,5,0,0,0,-0.014,0
209496,Consumer,billing,low,chat,27.4,9.6,248.3,0,5,0,0,0,0.102,0
209497,Consumer,integrations,low,email,28.6,41.8,752.4,1,5,0,0,0,0.253,0
209498,Consumer,integrations,low,chat,26.2,12.6,261.9,0,4,0,0,1,0.36,0
209499,Enterprise,mobile,low,email,10.6,104.7,781.5,1,4,0,0,0,0.169,0
209500,Consumer,api,high,chat,11.0,11.0,521.3,0,4,0,1,0,0.192,1
209501,Enterprise,login,high,chat,111.5,10.3,209.2,0,5,0,0,0,0.381,0
209502,SMB,mobile,urgent,email,20.4,36.4,2995.1,0,3,0,0,0,-0.041,1
209503,Enterprise,integrations,low,community,22.7,264.0,599.3,0,5,0,0,0,0.218,0
209504,Consumer,performance,high,community,16.5,158.0,857.4,0,5,0,0,0,0.047,1
209505,Consumer,performance,medium,email,45.1,53.8,542.0,0,5,0,0,0,0.568,0
209506,SMB,mobile,medium,email,2.1,36.8,150.8,0,5,0,0,1,0.357,0
209507,Consumer,login,medium,email,20.1,72.4,592.6,0,4,0,0,1,0.498,0
209508,Consumer,integrations,urgent,email,22.2,51.6,1266.2,0,4,0,0,1,-0.057,1
209509,Consumer,performance,medium,phone,4.6,5.7,350.6,0,4,0,0,0,0.196,0
209510,Consumer,billing,medium,phone,29.3,9.1,180.2,0,5,0,0,0,0.423,0
209511,Consumer,login,low,chat,36.6,29.9,397.5,1,4,0,0,1,0.042,0
209512,Enterprise,integrations,low,chat,29.3,41.9,201.9,0,4,0,0,0,0.472,0
209513,Consumer,performance,high,community,54.8,207.6,654.1,1,4,0,0,0,-0.042,1
209514,SMB,mobile,medium,chat,50.8,19.1,853.5,1,4,0,0,1,-0.244,1
209515,Enterprise,login,high,phone,20.0,9.1,487.7,1,4,0,0,1,0.255,1
209516,Consumer,performance,medium,email,57.0,29.2,208.3,0,5,0,0,0,-0.111,0
209517,Enterprise,mobile,medium,chat,23.9,6.8,1313.3,0,4,0,1,0,0.376,1
209518,SMB,login,low,chat,38.6,21.7,639.0,0,5,0,0,0,0.136,0
209519,SMB,mobile,high,community,13.1,118.2,1946.9,0,3,0,1,0,-0.466,1
209520,SMB,mobile,low,chat,31.3,16.3,240.4,0,4,0,0,0,0.557,0
209521,Enterprise,performance,low,email,11.8,54.9,341.1,0,5,0,0,0,0.55,0
209522,SMB,login,low,chat,24.9,15.1,126.0,0,4,0,0,0,0.213,0
209523,Consumer,integrations,low,community,14.8,392.7,249.4,0,5,0,0,1,0.21,0
209524,Enterprise,mobile,low,email,18.0,24.9,445.0,0,4,0,1,0,0.484,0
209525,Consumer,integrations,high,email,18.2,60.9,518.7,0,4,0,0,0,0.496,1
209526,Consumer,billing,low,chat,33.4,17.1,262.2,0,4,0,0,1,0.617,0
209527,Consumer,integrations,high,chat,17.1,2.8,1034.9,0,3,0,1,0,0.075,1
209528,Consumer,billing,medium,email,16.9,27.8,107.1,0,5,0,0,0,0.122,0
209529,Enterprise,api,high,chat,14.9,6.3,2363.4,1,4,0,0,1,-0.332,1
209530,SMB,integrations,urgent,email,49.7,12.4,1531.9,1,3,0,0,0,-0.064,1
209531,Consumer,api,medium,chat,23.6,9.0,1363.7,0,4,0,0,0,-0.054,1
209532,Consumer,login,medium,chat,4.6,20.5,652.3,0,5,0,0,0,0.211,0
209533,SMB,login,medium,email,25.2,85.6,486.2,1,4,0,0,0,-0.233,0
209534,Consumer,login,medium,email,6.3,50.7,401.2,0,4,0,0,0,0.01,0
209535,Consumer,performance,medium,chat,8.5,24.2,1589.8,0,4,0,0,0,-0.305,1
209536,Consumer,login,low,email,18.2,42.6,209.9,1,4,0,0,0,-0.173,0
209537,Consumer,billing,high,chat,22.6,9.3,432.2,0,4,0,0,0,-0.331,1
209538,Consumer,billing,low,chat,22.4,14.9,146.2,0,4,0,0,0,0.345,0
209539,SMB,api,low,email,9.5,38.7,242.1,0,4,0,0,0,0.519,0
209540,Consumer,integrations,high,email,27.4,50.7,582.9,0,5,0,0,0,-0.083,1
209541,Consumer,login,high,phone,13.4,10.2,169.1,0,5,0,0,0,0.034,0
209542,Consumer,mobile,medium,phone,1.5,4.8,357.5,0,5,0,0,0,0.437,0
209543,SMB,api,medium,email,32.7,45.2,3183.2,0,2,0,0,1,-0.155,1
209544,Consumer,login,low,email,43.2,76.1,86.1,0,5,0,0,0,0.113,0
209545,Enterprise,billing,low,community,28.1,568.5,138.9,0,4,0,0,0,0.49,0
209546,SMB,performance,low,email,11.7,234.9,387.3,0,5,0,0,0,0.448,0
209547,SMB,performance,high,chat,4.8,4.9,1122.9,0,3,0,0,0,-0.06,1
209548,Enterprise,api,urgent,email,3.1,21.3,2866.3,0,3,0,0,1,-0.106,1
209549,Consumer,performance,low,chat,34.8,11.3,1106.2,0,4,0,0,0,0.083,0
209550,Consumer,performance,low,chat,27.3,37.1,1228.2,0,4,0,0,0,0.254,0
209551,SMB,login,low,phone,17.7,8.4,706.0,0,4,0,0,1,0.198,0
209552,SMB,integrations,medium,email,31.3,123.7,992.6,0,3,0,0,0,0.212,1
209553,Consumer,mobile,low,phone,21.3,7.1,548.8,0,4,0,0,0,0.02,0
209554,SMB,performance,low,chat,34.1,18.5,499.5,1,4,0,0,0,0.131,0
209555,Consumer,performance,medium,email,32.8,26.2,352.5,0,4,0,0,0,0.077,0
209556,Enterprise,mobile,medium,chat,28.6,11.2,595.8,1,4,0,0,0,0.225,0
209557,SMB,performance,high,email,8.2,58.3,1421.8,0,3,0,0,0,0.161,1
209558,Consumer,performance,medium,email,13.8,73.0,1393.1,1,3,0,0,0,-0.188,1
209559,SMB,billing,low,chat,20.7,52.8,243.8,0,4,1,0,0,0.366,0
209560,SMB,billing,high,phone,5.4,18.0,1502.5,0,4,0,0,0,-0.05,1
209561,Enterprise,login,urgent,chat,46.3,3.2,733.1,0,4,0,0,0,0.174,1
209562,Consumer,billing,urgent,email,13.4,37.9,748.0,0,4,0,0,0,0.146,1
209563,Consumer,integrations,low,community,21.6,143.4,241.4,0,5,0,0,0,0.06,0
209564,SMB,api,low,chat,29.1,13.4,1250.4,0,4,0,0,1,0.275,0
209565,Enterprise,integrations,high,chat,17.1,6.9,744.9,0,3,0,0,1,0.317,1
209566,SMB,mobile,medium,email,31.0,52.9,927.7,0,4,0,1,0,-0.167,1
209567,Enterprise,billing,low,chat,24.0,11.9,724.4,0,3,0,0,0,0.214,0
209568,Enterprise,mobile,low,email,17.5,114.8,507.7,1,5,0,0,0,-0.313,0
209569,Consumer,performance,low,phone,26.2,4.8,1661.7,0,4,0,0,0,-0.173,1
209570,Enterprise,billing,urgent,chat,30.9,7.1,893.3,0,5,0,0,0,0.174,1
209571,SMB,api,medium,phone,38.4,12.6,595.3,1,4,0,0,1,-0.113,0
209572,SMB,billing,medium,chat,14.5,13.4,719.9,0,4,0,0,0,-0.039,0
209573,Consumer,login,medium,email,36.7,51.5,301.8,0,4,0,0,0,0.156,0
209574,Consumer,login,high,chat,28.2,9.3,334.8,0,5,0,0,0,0.113,0
209575,Consumer,mobile,medium,community,4.4,127.6,275.9,0,5,0,0,0,0.25,0
209576,SMB,login,low,chat,7.3,6.5,339.8,0,5,0,0,0,0.234,0
209577,SMB,billing,medium,chat,10.6,5.4,714.7,2,5,0,0,1,-0.583,0
209578,SMB,integrations,medium,email,35.2,26.8,384.5,0,5,0,0,0,0.103,0
209579,Consumer,billing,medium,email,7.4,71.6,170.2,0,4,0,0,0,0.344,0
209580,Consumer,performance,medium,chat,7.9,3.0,904.7,0,4,0,0,1,-0.039,1
209581,Consumer,mobile,medium,community,30.6,168.0,492.8,1,4,0,0,1,-0.132,0
209582,Consumer,login,medium,email,9.2,77.8,187.4,0,5,0,0,0,0.338,0
209583,Consumer,mobile,medium,email,11.9,46.4,538.6,0,5,0,0,0,0.083,0
209584,SMB,api,medium,email,23.1,68.7,2380.0,0,4,0,0,0,-0.282,1
209585,Consumer,login,high,email,17.6,57.5,704.8,0,5,1,0,0,-0.26,1
209586,SMB,mobile,medium,chat,20.4,10.3,473.8,0,5,0,0,0,-0.004,0
209587,SMB,billing,medium,chat,9.2,12.6,407.1,0,5,0,0,1,0.231,0
209588,Consumer,api,low,email,8.5,113.1,335.5,0,4,0,0,0,0.159,0
209589,Consumer,login,high,chat,30.5,12.0,377.2,0,3,0,0,0,0.283,1
209590,SMB,billing,medium,chat,17.0,10.4,2224.7,0,3,1,1,0,-0.293,1
209591,SMB,login,low,phone,12.4,12.1,67.9,0,4,0,0,0,0.938,0
209592,Consumer,billing,medium,email,2.2,30.0,269.0,0,4,0,0,1,0.432,0
209593,Consumer,billing,medium,email,24.9,55.6,331.4,1,4,0,0,1,0.36,0
209594,Consumer,billing,low,phone,69.3,19.1,91.5,0,5,0,0,0,0.544,0
209595,Consumer,integrations,medium,community,48.9,330.1,111.0,0,4,0,0,0,0.087,0
209596,SMB,billing,medium,phone,32.3,6.5,364.4,0,5,0,0,0,0.313,0
209597,Consumer,api,medium,chat,52.8,10.1,302.9,0,4,0,0,1,0.413,0
209598,Consumer,integrations,medium,email,7.5,29.6,920.0,0,5,0,0,1,0.093,1
209599,SMB,login,low,email,3.9,61.1,249.9,0,4,1,0,0,0.494,0
209600,Enterprise,integrations,urgent,email,13.5,26.8,1278.3,0,3,0,1,0,0.221,1
209601,SMB,billing,low,community,13.7,436.5,570.7,0,5,0,0,0,0.076,0
209602,Consumer,login,low,chat,36.7,11.7,96.7,1,5,0,0,0,0.465,0
209603,Enterprise,login,medium,community,28.0,119.7,288.4,0,5,0,0,0,-0.396,0
209604,SMB,integrations,medium,chat,49.7,23.1,483.9,0,4,0,0,0,0.548,0
209605,SMB,login,urgent,email,12.8,56.2,634.3,0,4,0,0,1,0.163,1
209606,SMB,login,medium,community,23.3,201.4,316.4,0,5,0,0,1,-0.39,0
209607,Consumer,mobile,high,chat,29.3,12.2,476.8,0,4,0,0,0,0.015,1
209608,Consumer,mobile,medium,email,15.0,17.9,827.3,0,4,0,0,0,0.176,1
209609,Consumer,performance,medium,community,8.7,563.9,842.8,1,3,0,0,1,0.137,1
209610,Consumer,performance,high,phone,4.6,5.0,970.8,1,5,0,0,0,-0.479,1
209611,SMB,billing,high,email,25.2,36.1,940.8,0,4,0,1,1,0.346,1
209612,Consumer,mobile,medium,email,32.8,25.1,415.4,0,4,0,0,0,0.233,0
209613,Consumer,integrations,medium,email,7.4,73.0,851.0,0,3,0,1,0,-0.082,1
209614,Consumer,performance,medium,phone,42.2,11.2,233.4,0,4,0,0,0,0.366,0
209615,SMB,mobile,medium,chat,35.0,16.9,1181.7,0,4,0,0,0,-0.011,1
209616,Enterprise,api,medium,email,28.7,43.3,716.9,0,4,0,0,0,0.445,0
209617,Consumer,integrations,high,chat,29.4,5.5,946.7,1,4,0,0,0,-0.295,1
209618,Enterprise,performance,medium,phone,20.5,15.3,2171.1,0,4,0,0,1,-0.434,1
209619,SMB,billing,low,email,16.8,47.4,201.9,0,4,1,0,0,0.438,0
209620,SMB,performance,medium,email,6.6,43.3,294.0,1,3,0,0,0,0.72,0
209621,Consumer,login,medium,chat,6.5,22.6,233.5,0,4,0,0,0,0.635,0
209622,Consumer,performance,low,community,10.2,238.2,1211.2,0,3,0,0,0,0.088,0
209623,Consumer,api,low,email,7.9,99.1,598.9,0,5,0,0,0,-0.473,0
209624,Consumer,integrations,urgent,chat,21.2,10.8,1338.2,0,5,0,0,0,0.06,1
209625,Consumer,billing,medium,phone,27.4,16.2,285.9,0,5,0,0,0,0.165,0
209626,Consumer,mobile,low,chat,18.3,24.7,448.2,1,4,0,0,0,-0.134,0
209627,Consumer,billing,medium,chat,73.3,25.4,339.9,0,5,0,0,1,0.084,0
209628,Consumer,billing,medium,chat,22.6,6.5,305.8,0,5,0,0,0,0.848,0
209629,SMB,mobile,high,community,37.8,365.9,375.8,0,5,0,0,0,0.09,1
209630,Consumer,billing,high,email,12.1,23.4,563.6,0,4,0,0,1,0.082,1
209631,SMB,api,medium,chat,15.7,18.5,723.8,0,4,0,0,0,0.256,1
209632,Enterprise,integrations,low,community,11.6,279.8,5301.8,0,4,0,1,1,-0.747,1
209633,Consumer,billing,low,community,29.0,329.5,735.3,0,5,0,0,0,0.643,0
209634,SMB,integrations,low,chat,45.8,16.5,699.7,1,4,0,0,1,0.078,0
209635,Consumer,performance,medium,phone,11.2,19.3,619.6,0,5,0,0,0,0.392,0
209636,Consumer,login,high,email,15.5,34.4,96.8,0,4,0,0,0,0.457,0
209637,Consumer,performance,low,email,11.4,53.6,320.0,0,4,0,0,0,0.413,0
209638,SMB,mobile,low,email,44.5,227.3,340.8,1,3,0,0,1,-0.03,0
209639,SMB,mobile,high,email,27.9,45.7,659.6,0,4,0,0,0,-0.013,1
209640,Consumer,performance,urgent,chat,7.8,12.1,588.7,0,4,0,0,0,0.226,1
209641,SMB,performance,high,chat,12.9,4.2,1678.3,0,4,1,1,0,0.004,1
209642,Enterprise,mobile,medium,chat,27.6,12.5,1116.9,2,4,1,0,0,-0.41,1
209643,SMB,api,medium,community,8.5,198.9,808.9,0,4,0,0,0,-0.176,1
209644,Consumer,billing,low,phone,15.3,12.7,382.3,0,4,0,0,0,0.527,0
209645,SMB,login,medium,email,11.8,28.3,771.2,1,3,0,0,1,0.056,1
209646,Enterprise,integrations,high,chat,1.9,5.3,940.4,1,3,0,0,0,-0.283,1
209647,SMB,performance,low,community,9.2,138.1,434.3,0,5,0,0,0,0.259,0
209648,Enterprise,mobile,low,email,48.8,93.9,272.8,1,3,0,0,1,0.033,0
209649,Consumer,performance,low,email,18.4,59.4,590.0,0,5,0,0,0,0.369,0
209650,Consumer,mobile,urgent,chat,7.5,14.6,1285.3,0,4,0,0,0,0.206,1
209651,Consumer,billing,low,community,10.0,164.4,181.0,0,5,0,0,0,0.311,0
209652,SMB,integrations,medium,phone,16.7,10.1,165.6,0,4,0,0,0,0.418,0
209653,Enterprise,billing,low,chat,12.4,14.1,2313.5,1,4,0,0,1,-0.499,1
209654,SMB,integrations,medium,email,51.2,157.8,626.9,1,4,0,0,1,0.498,0
209655,SMB,login,high,chat,89.9,11.6,169.4,0,5,0,0,0,0.272,0
209656,Consumer,integrations,low,email,14.6,117.5,607.1,0,4,0,0,1,-0.057,0
209657,Consumer,performance,high,email,30.5,78.5,769.3,0,4,0,1,0,0.219,1
209658,SMB,integrations,low,email,42.5,120.2,420.7,0,5,0,0,0,-0.146,0
209659,SMB,performance,high,community,22.2,79.1,1165.4,1,4,0,0,0,0.22,1
209660,Consumer,login,high,email,9.8,72.4,554.7,0,4,0,0,1,-0.26,1
209661,Consumer,login,low,email,14.4,43.4,224.8,1,5,0,0,1,0.408,0
209662,Consumer,billing,high,chat,21.2,7.9,984.0,0,4,0,0,0,-0.121,1
209663,Enterprise,integrations,low,email,4.1,87.0,472.8,0,5,0,0,1,0.205,0
209664,Consumer,performance,medium,email,27.6,58.9,596.2,0,4,0,0,0,0.556,0
209665,Consumer,login,low,email,12.5,89.3,282.9,0,4,0,1,0,0.158,0
209666,Consumer,api,high,chat,2.9,6.6,777.5,0,4,0,1,0,0.033,1
209667,Enterprise,login,low,phone,9.0,12.5,365.1,0,4,0,0,0,0.344,0
209668,SMB,billing,high,email,27.1,61.3,144.3,0,5,0,0,0,0.585,0
209669,SMB,login,high,chat,41.4,4.3,157.6,0,5,0,0,0,0.148,0
209670,Consumer,login,low,community,17.5,398.1,118.9,1,5,0,0,0,-0.053,0
209671,SMB,mobile,medium,email,18.3,31.0,501.6,0,4,0,0,0,0.559,0
209672,Consumer,login,medium,chat,22.9,17.4,91.2,0,5,0,0,0,0.288,0
209673,Consumer,integrations,medium,chat,14.6,17.6,340.0,0,5,0,0,0,0.615,0
209674,Enterprise,performance,high,community,40.7,162.0,632.9,0,4,0,0,0,-0.218,1
209675,Enterprise,mobile,high,phone,43.6,13.6,1139.0,0,4,0,0,0,-0.251,1
209676,Consumer,performance,high,email,9.6,85.7,2088.8,1,3,0,0,1,-0.264,1
209677,Enterprise,billing,high,chat,29.0,8.7,1135.8,0,3,0,1,0,0.194,1
209678,Consumer,billing,medium,email,25.5,81.1,169.4,0,5,0,0,0,0.833,0
209679,SMB,login,low,phone,48.0,13.3,460.9,0,5,0,0,1,0.385,0
209680,Consumer,billing,urgent,email,28.7,12.2,1463.2,0,3,1,0,1,0.138,1
209681,SMB,integrations,low,chat,5.8,6.8,88.9,0,4,0,0,0,0.33,0
209682,Consumer,mobile,low,chat,13.4,39.5,366.0,0,5,0,0,0,0.403,0
209683,Enterprise,mobile,low,phone,12.4,21.8,1938.3,0,4,0,0,0,0.08,1
209684,Enterprise,billing,high,chat,20.1,13.0,540.7,1,4,0,0,0,-0.246,1
209685,Consumer,billing,medium,email,25.7,135.3,298.8,1,5,0,0,1,0.123,0
209686,Enterprise,integrations,high,chat,10.8,9.8,1216.6,0,3,0,0,0,0.079,1
209687,Consumer,integrations,low,chat,10.4,7.5,540.0,1,4,0,0,0,-0.115,0
209688,SMB,performance,high,email,11.7,62.4,559.4,0,5,0,0,0,-0.406,1
209689,Consumer,mobile,high,phone,14.6,2.3,59.1,0,5,0,0,0,0.461,0
209690,Consumer,login,medium,email,29.2,40.7,124.3,1,5,0,0,0,0.038,0
